"CityTown","StateTerritory","lat","lon","locality","state","county","Location"
"Winthrop","WA","48.4779232","-120.1861956","Winthrop","WA","Okanogan County","Winthrop, WA"
"Wiscasset","ME","44.0028921","-69.665583","Wiscasset","ME","Lincoln County","Wiscasset, ME"
"Wisconsin Dells","WI","43.6274794","-89.7709579","Wisconsin Dells","WI","Columbia County","Wisconsin Dells, WI"
"Wisconsin Rapids","WI","44.3835763","-89.8173465","Wisconsin Rapids","WI","Wood County","Wisconsin Rapids, WI"
"Wise","VA","36.9759345","-82.5757108","Wise","VA","Wise County","Wise, VA"
"Wishon","CA","37.2907386","-119.5360921","Wishon","CA","Madera County","Wishon, CA"
"Witchita","KS","37.6871761","-97.330053","Wichita","KS","Sedgwick County","Witchita, KS"
"Witchita Falls","TX","33.9137085","-98.4933873","Wichita Falls","TX","Wichita County","Witchita Falls, TX"
"Withamsville","OH","39.0604149","-84.2647522","Withamsville","OH","Clermont County","Withamsville, OH"
"Wixom","MI","42.5247555","-83.5363268","Wixom","MI","Oakland County","Wixom, MI"
"Woburn","MA","42.4792618","-71.1522765","Woburn","MA","Middlesex County","Woburn, MA"
"Wolcott","CT","41.6023196","-72.9867718","Wolcott","CT","New Haven County","Wolcott, CT"
"Wolf Creek","OR","42.6953954","-123.3953424","Wolf Creek","OR","Josephine County","Wolf Creek, OR"
"Wolfeboro","NH","43.5852069","-71.2094799","Wolfeboro","NH","Carroll County","Wolfeboro, NH"
"Wolfforth","TX","33.5059189","-102.0090575","Wolfforth","TX","Lubbock County","Wolfforth, TX"
"Wood Dale","IL","41.9633625","-87.9789562","Wood Dale","IL","DuPage County","Wood Dale, IL"
"Woodberry Forest","VA","38.2920352","-78.1204957","Woodberry Forest","VA","Madison County","Woodberry Forest, VA"
"Woodbine","GA","30.9638429","-81.7226063","Woodbine","GA","Camden County","Woodbine, GA"
"Woodbridge","CA","38.1539723","-121.300859","Woodbridge","CA","San Joaquin County","Woodbridge, CA"
"Woodbridge","CT","41.352597","-73.0084385","Woodbridge","CT","New Haven County","Woodbridge, CT"
"Woodbridge","NJ","40.5575986","-74.2846022","Woodbridge Township","NJ","Middlesex County","Woodbridge, NJ"
"Woodbridge","VA","38.6581722","-77.2497049","Woodbridge","VA","Prince William County","Woodbridge, VA"
"Woodburn","OR","45.143731","-122.8553725","Woodburn","OR","Marion County","Woodburn, OR"
"Woodbury","CT","41.5445404","-73.2090025","Woodbury","CT","Litchfield County","Woodbury, CT"
"Woodbury","GA","32.9837394","-84.5827031","Woodbury","GA","Meriwether County","Woodbury, GA"
"Woodbury","MN","44.9238552","-92.9593797","Woodbury","MN","Washington County","Woodbury, MN"
"Woodbury","NJ","39.8381691","-75.1526774","Woodbury","NJ","Gloucester County","Woodbury, NJ"
"Woodbury","NY","41.3645382","-74.1059775","Woodbury","NY","Orange County","Woodbury, NY"
"Woodcliff Lake","NJ","41.0234304","-74.0665297","Woodcliff Lake","NJ","Bergen County","Woodcliff Lake, NJ"
"Woodford","VA","38.113349","-77.4092467","Woodford","VA","Caroline County","Woodford, VA"
"Woodhaven","MI","42.1389839","-83.2417994","Woodhaven","MI","Wayne County","Woodhaven, MI"
"Woodhaven","NY","40.6901366","-73.8566087",NA,"NY","Queens County","Woodhaven, NY"
"Woodinville","WA","47.7542651","-122.1634582","Woodinville","WA","King County","Woodinville, WA"
"Woodland","CA","38.6785157","-121.7732971","Woodland","CA","Yolo County","Woodland, CA"
"Woodland","WA","45.9045591","-122.7439912","Woodland","WA","Cowlitz County","Woodland, WA"
"Woodland Hills","CA","34.1685035","-118.6058267","Los Angeles","CA","Los Angeles County","Woodland Hills, CA"
"Woodland Hills","LA","34.1685035","-118.6058267","Los Angeles","CA","Los Angeles County","Woodland Hills, LA"
"Woodland Park","CO","38.9938808","-105.0569301","Woodland Park","CO","Teller County","Woodland Park, CO"
"Woodland Park","NJ","40.8898212","-74.1948674","Woodland Park","NJ","Passaic County","Woodland Park, NJ"
"Woodlands","TX","30.1657654","-95.461132","The Woodlands","TX","Montgomery County","Woodlands, TX"
"Woodmere","NY","40.6320482","-73.7126314","Woodmere","NY","Nassau County","Woodmere, NY"
"Woods Cross","UT","40.8716119","-111.89216","Woods Cross","UT","Davis County","Woods Cross, UT"
"Woods Hole","MA","41.5264977","-70.6730857","Falmouth","MA","Barnstable County","Woods Hole, MA"
"Woodsfield","OH","39.7625729","-81.1153842","Woodsfield","OH","Monroe County","Woodsfield, OH"
"Woodside","CA","37.4299388","-122.2538557","Woodside","CA","San Mateo County","Woodside, CA"
"Woodside","NY","40.7532952","-73.9068973",NA,"NY","Queens County","Woodside, NY"
"Woodstock","CA","43.1314966","-80.7471651","Woodstock","ON","Oxford County","Woodstock, CA"
"Woodstock","CT","41.9484307","-71.9739625","Woodstock","CT","Windham County","Woodstock, CT"
"Woodstock","GA","34.1014873","-84.5193754","Woodstock","GA","Cherokee County","Woodstock, GA"
"Woodstock","IL","42.3147436","-88.4487021","Woodstock","IL","McHenry County","Woodstock, IL"
"Woodstock","MD","39.328064","-76.872796","Woodstock","MD","Howard County","Woodstock, MD"
"Woodstock","ME","44.4010489","-70.5994659","Woodstock","ME","Oxford County","Woodstock, ME"
"Woodstock","NH","43.9775681","-71.6850802","Woodstock","NH","Grafton County","Woodstock, NH"
"Woodstock","NY","42.0409247","-74.1181971","Woodstock","NY","Ulster County","Woodstock, NY"
"Woodstock","VA","38.8817784","-78.5058429","Woodstock","VA","Shenandoah County","Woodstock, VA"
"Woodstock","VT","43.6242442","-72.5185112","Woodstock","VT","Windsor County","Woodstock, VT"
"Woodstown","NJ","39.6515027","-75.3282454","Woodstown","NJ","Salem County","Woodstown, NJ"
"Woodville","TX","30.7753454","-94.4148791","Woodville","TX","Tyler County","Woodville, TX"
"Woodward","OK","36.4336481","-99.3903862","Woodward","OK","Woodward County","Woodward, OK"
"Woolwich Township","NJ","39.737154","-75.3096289","Woolwich Township","NJ","Gloucester County","Woolwich Township, NJ"
"Woonsocket","RI","42.0028761","-71.5147839","Woonsocket","RI","Providence County","Woonsocket, RI"
"Wooster","OH","40.798237","-81.9399145","Wooster","OH","Wayne County","Wooster, OH"
"Wooster","OR","40.798237","-81.9399145","Wooster","OH","Wayne County","Wooster, OR"
"Worcester","MA","42.2625932","-71.8022934","Worcester","MA","Worcester County","Worcester, MA"
"Worcester","MD","38.1584227","-75.4344727",NA,"MD","Worcester County","Worcester, MD"
"Wormleysburg","PA","40.2628669","-76.913863","Wormleysburg","PA","Cumberland County","Wormleysburg, PA"
"Worth","IL","41.6897548","-87.7972754","Worth","IL","Cook County","Worth, IL"
"Worthington","MN","43.6210985","-95.5941436","Worthington","MN","Nobles County","Worthington, MN"
"Worthington","OH","40.0931191","-83.017962","Worthington","OH","Franklin County","Worthington, OH"
"Wounded Knee","SD","43.1405442","-102.365715","Wounded Knee","SD","Oglala Lakota County","Wounded Knee, SD"
"Wrangell","AK","56.4706104","-132.3815263","Wrangell","AK","Petersburg Borough","Wrangell, AK"
"Wrenshall","MN","46.6166577","-92.3853613","Wrenshall","MN","Carlton County","Wrenshall, MN"
"Wrentham","MA","42.0667652","-71.3281114","Wrentham","MA","Norfolk County","Wrentham, MA"
"Wright Township","PA","41.1247","-75.9056753","Mountain Top","PA","Luzerne County","Wright Township, PA"
"Wrightsville Beach","NC","34.2085036","-77.7963709","Wrightsville Beach","NC","New Hanover County","Wrightsville Beach, NC"
"Wrightwood","CA","34.3608341","-117.6333884","Wrightwood","CA","San Bernardino County","Wrightwood, CA"
"Wyandach","NY","40.7539878","-73.360398","Wyandanch","NY","Suffolk County","Wyandach, NY"
"Wyandanch","NY","40.7539878","-73.360398","Wyandanch","NY","Suffolk County","Wyandanch, NY"
"Wyandotte","MI","42.2142064","-83.1499239","Wyandotte","MI","Wayne County","Wyandotte, MI"
"Wyckoff","NJ","41.0095316","-74.1729106","Wyckoff","NJ","Bergen County","Wyckoff, NJ"
"Wye","MT","46.9529785","-114.1215023","Wye","MT","Missoula County","Wye, MT"
"Wylie","TX","33.0062727","-96.5391153","Wylie","TX","Collin County","Wylie, TX"
"Wyncote","PA","40.0945549","-75.1487863","Wyncote","PA","Montgomery County","Wyncote, PA"
"Wyndmere","ND","46.2666272","-97.1323098","Wyndmere","ND","Richland County","Wyndmere, ND"
"Wynnewood","PA","39.9995913","-75.273018","Wynnewood","PA","Montgomery County","Wynnewood, PA"
"Wynnwood","FL","25.8042441","-80.1989186","Miami","FL","Miami-Dade County","Wynnwood, FL"
"Wyoming","MI","42.9133602","-85.7053085","Wyoming","MI","Kent County","Wyoming, MI"
"Wyoming","OH","39.2311691","-84.4657758","Wyoming","OH","Hamilton County","Wyoming, OH"
"Wyoming","PA","41.3117471","-75.8374174","Wyoming","PA","Luzerne County","Wyoming, PA"
"Wyoming","RI","41.5150037","-71.7003003","Richmond","RI","Washington County","Wyoming, RI"
"Wyoming County","NY","42.8264498","-78.0897329","Wyoming","NY","Wyoming County","Wyoming County, NY"
"Wyomissing","PA","40.329537","-75.9652117","Wyomissing","PA","Berks County","Wyomissing, PA"
"Wysox Township","PA","41.7973511","-76.3868797",NA,"PA","Bradford County","Wysox Township, PA"
"Wytheville","VA","36.9484528","-81.084811","Wytheville","VA","Wythe County","Wytheville, VA"
"Xenia","OH","39.6847822","-83.9296526","Xenia","OH","Greene County","Xenia, OH"
"Yachats","OR","44.3112312","-124.1048418","Yachats","OR","Lincoln County","Yachats, OR"
"Yakima","WA","46.6020711","-120.5058987","Yakima","WA","Yakima County","Yakima, WA"
"Yale","MI","43.130026","-82.7982634","Yale","MI","St. Clair County","Yale, MI"
"Yamhill","OR","45.3415301","-123.1878221","Yamhill","OR","Yamhill County","Yamhill, OR"
"Yamhill County","OR","45.1771983","-123.2395303",NA,"OR","Yamhill County","Yamhill County, OR"
"Yankton","SD","42.8711088","-97.3972813","Yankton","SD","Yankton County","Yankton, SD"
"Yaokum","TX","29.2877469","-97.151931","Yoakum","TX","DeWitt County","Yaokum, TX"
"Yardley","PA","40.245664","-74.8459972","Yardley","PA","Bucks County","Yardley, PA"
"Yarmouth","MA","41.7056291","-70.2286681","Yarmouth","MA","Barnstable County","Yarmouth, MA"
"Yarmouth","ME","43.8006208","-70.1867227","Yarmouth","ME","Cumberland County","Yarmouth, ME"
"Yauco","PR","18.034964","-66.8498983","Yauco","Yauco",NA,"Yauco, PR"
"Yazoo","MS","32.8551326","-90.4056468","Yazoo City","MS","Yazoo County","Yazoo, MS"
"Ybor City","FL","27.9645757","-82.4259518","Tampa","FL","Hillsborough County","Ybor City, FL"
"Yeadon","PA","39.9390017","-75.2554605","Yeadon","PA","Delaware County","Yeadon, PA"
"Yellow Springs","OH","39.8064486","-83.886874","Yellow Springs","OH","Greene County","Yellow Springs, OH"
"Yelm","WA","46.9420431","-122.6059582","Yelm","WA","Thurston County","Yelm, WA"
"Yerington","NV","38.9857508","-119.1629309","Yerington","NV","Lyon County","Yerington, NV"
"Yigo","GU","13.5639627","144.9061342","Yigo",NA,NA,"Yigo, GU"
"Yolo","CA","38.732968","-121.8072828","Yolo","CA","Yolo County","Yolo, CA"
"Yonkers",NA,"40.9312099","-73.8987469","Yonkers","NY","Westchester County","Yonkers, NA"
"Yonkers","NY","40.9312099","-73.8987469","Yonkers","NY","Westchester County","Yonkers, NY"
"Yorba Linda","CA","33.8885035","-117.8132571","Yorba Linda","CA","Orange County","Yorba Linda, CA"
"York","ME","43.1617483","-70.6482581","York","ME","York County","York, ME"
"York","NC","35.7595731","-79.0192997",NA,"NC",NA,"York, NC"
"York","PA","39.9625984","-76.727745","York","PA","York County","York, PA"
"York","SC","34.9943021","-81.2420175","York","SC","York County","York, SC"
"York City","PA","39.9625984","-76.727745","York","PA","York County","York City, PA"
"Yorktown","IN","40.1736547","-85.4941396","Yorktown","IN","Delaware County","Yorktown, IN"
"Yorktown","NY","41.2625965","-73.8183804",NA,"NY","Westchester County","Yorktown, NY"
"Yorktown","VA","37.2387556","-76.5096731","Yorktown","VA","York County","Yorktown, VA"
"Yorktown Heights","NY","41.2709274","-73.7776336","Yorktown Heights","NY","Westchester County","Yorktown Heights, NY"
"Yorkville","IL","41.6411409","-88.4472948","Yorkville","IL","Kendall County","Yorkville, IL"
"Yosemite Valley","CA","37.7455701","-119.5936038","Yosemite Valley","CA","Mariposa County","Yosemite Valley, CA"
"Youngstown","NY","43.2472768","-79.0500466","Youngstown","NY","Niagara County","Youngstown, NY"
"Youngstown","OH","41.0997803","-80.6495194","Youngstown","OH","Mahoning County","Youngstown, OH"
"Youngstown","OR","41.0997803","-80.6495194","Youngstown","OH","Mahoning County","Youngstown, OR"
"Youngstown","PA","40.2797927","-79.3655913","Youngstown","PA","Westmoreland County","Youngstown, PA"
"Yountville","CA","38.4015781","-122.3608105","Yountville","CA","Napa County","Yountville, CA"
"Ypao Beach Park","GU","13.50284","144.790563","Tamuning",NA,NA,"Ypao Beach Park, GU"
"Ypsilanti","MI","42.2411499","-83.6129939","Ypsilanti","MI","Washtenaw County","Ypsilanti, MI"
"Ypsilanti Township","MI","42.1966292","-83.6135572","Ypsilanti Charter Township","MI","Washtenaw County","Ypsilanti Township, MI"
"Yreka","CA","41.7354186","-122.6344708","Yreka","CA","Siskiyou County","Yreka, CA"
"Yuba City","CA","39.1404477","-121.6169108","Yuba City","CA","Sutter County","Yuba City, CA"
"Yuba County","CA","39.2547027","-121.3998995",NA,"CA","Yuba County","Yuba County, CA"
"Yucaipa","CA","34.033625","-117.0430865","Yucaipa","CA","San Bernardino County","Yucaipa, CA"
"Yucca Valley","CA","34.1141743","-116.432235","Yucca Valley","CA","San Bernardino County","Yucca Valley, CA"
"Yukon","OK","35.5067215","-97.7625441","Yukon","OK","Canadian County","Yukon, OK"
"Yulee","FL","30.6319034","-81.6064866","Yulee","FL","Nassau County","Yulee, FL"
"Yuma","AR","32.6926512","-114.6276916","Yuma","AZ","Yuma County","Yuma, AR"
"Yuma","AZ","32.6926512","-114.6276916","Yuma","AZ","Yuma County","Yuma, AZ"
"Yuma","CO","40.1222084","-102.7252096","Yuma","CO","Yuma County","Yuma, CO"
"Zachary","LA","30.6485191","-91.1564961","Zachary","LA","East Baton Rouge Parish","Zachary, LA"
"Zanesville","OH","39.9403453","-82.0131924","Zanesville","OH","Muskingum County","Zanesville, OH"
"Zebulon","GA","33.1023454","-84.3426997","Zebulon","GA","Pike County","Zebulon, GA"
"Zebulon","NC","35.8243208","-78.3147199","Zebulon","NC","Wake County","Zebulon, NC"
"Zelienople","PA","40.7945096","-80.1367271","Zelienople","PA","Butler County","Zelienople, PA"
"Zephyrhills","FL","28.2336196","-82.1811947","Zephyrhills","FL","Pasco County","Zephyrhills, FL"
"Zimmerman","MN","45.4433177","-93.5936323","Zimmerman","MN","Sherburne County","Zimmerman, MN"
"Zinc","AR","36.2855311","-92.9140983","Zinc","AR","Boone County","Zinc, AR"
"Zion","IL","42.4461322","-87.8328505","Zion","IL","Lake County","Zion, IL"
"Zion Township","MN","45.4470649","-94.7126477",NA,"MN","Stearns County","Zion Township, MN"
"Zionsville","IN","39.9508733","-86.261937","Zionsville","IN","Boone County","Zionsville, IN"
"online","IA",NA,NA,NA,NA,NA,"online, IA"
"Knowlton","WI","44.7173406","-89.6821416","Knowlton","WI","Marathon County","Knowlton, WI"
"Mountain Lakes","NJ","40.8948212","-74.4329314","Mountain Lakes","NJ","Morris County","Mountain Lakes, NJ"
"MIssoula","MT","46.8721284","-113.9940314","Missoula","MT","Missoula County","MIssoula, MT"
"Tuolumne Meadows","CA","37.8775876","-119.3770242",NA,"CA","Tuolumne County","Tuolumne Meadows, CA"
"Odensburg","NY","44.6942291","-75.4863364","Ogdensburg","NY","St. Lawrence County","Odensburg, NY"
"Tupello","MI","34.2576066","-88.7033859","Tupelo","MS","Lee County","Tupello, MI"
"Teaneck","NY","40.8932469","-74.0116536","Teaneck","NJ","Bergen County","Teaneck, NY"
"Tittabawassee Township","MI","43.5059061","-84.1224036","Tittabawassee Township","MI","Saginaw County","Tittabawassee Township, MI"
"Anoka-Hennepin","MN","45.2134808","-93.3288325",NA,"MN",NA,"Anoka-Hennepin, MN"
"Grantsburg","WI","45.7763419","-92.6827041","Grantsburg","WI","Burnett County","Grantsburg, WI"
"Joblin","MO","37.0842271","-94.513281","Joplin","MO","Jasper County","Joblin, MO"
"Montgomery","MD","39.1547426","-77.2405153",NA,"MD","Montgomery County","Montgomery, MD"
"Queensbridge","NY","40.7556711","-73.9456723",NA,"NY","Queens County","Queensbridge, NY"
"DeKalb","IN","41.4138928","-85.023346",NA,"IN","DeKalb County","DeKalb, IN"
"Luzerne County","PA","41.1404353","-75.9927652",NA,"PA","Luzerne County","Luzerne County, PA"
"Lower Moreland","PA","40.1507107","-75.0552739",NA,"PA","Montgomery County","Lower Moreland, PA"
"Pell City","AL","33.5862149","-86.2860888","Pell City","AL","St. Clair County","Pell City, AL"
"Charlotte","VA","37.0467412","-78.6114999",NA,"VA","Charlotte County","Charlotte, VA"
"Knnoxville","TN","35.9606384","-83.9207392","Knoxville","TN","Knox County","Knnoxville, TN"
"Lyndon","VT","44.5453088","-72.0000723","Lyndon","VT","Caledonia County","Lyndon, VT"
"Scottsdale","AR","33.4948764","-111.9216734","Scottsdale","AZ","Maricopa County","Scottsdale, AR"
"Singal Hill","CA","33.8044614","-118.1678456","Signal Hill","CA","Los Angeles County","Singal Hill, CA"
